word,synonyms
klaarzetten,['gereedzetten']
binnenschip,['binnenvaartschip']
Istanbul,['Istanboel']
gangspil,"['kaapstander', 'lier', 'windspil']"
middenvoor,['midvoor']
Zaantje,"['Zaankant', 'Zaanstreek']"
Honte,['Heidezee']
Tjonger,['Kuinder']
Weerijs,['Aa']
klavertjevier,['klavervier']
klavervier,['klavertjevier']
vierendeel,"['kwart', 'vierde']"
driegen,['rijgen']
Drie-eenheid,"['Drievuldigheid', 'triniteit']"
driebanden,['driebandenspel']
driepoot,['drievoet']
drievoet,['driepoot']
tweedekker,['dubbeldekker']
eendracht,['eensgezindheid']
eenterm,['monomium']
negenoog,"['lamprei', 'prik', 'rivierprik']"
Peperkust,['Greinkust']
kustdorp,['kustplaats']
kustgebied,['kustzone']
kustmeer,['lagune']
kustplaats,['kustdorp']
kustschip,"['kustvaarder', 'kustvaartuig', 'coaster']"
kustvaartuig,"['kustvaarder', 'kustschip']"
ertegenover,"['daarentegen', 'integendeel']"
kleinheid,['minheid']
kleinte,['kleinheid']
hovaardigheid,"['hooghartigheid', 'hoogmoed', 'ijdelheid', 'trots']"
krijgshaftig,['oorlogszuchtig']
uitbundig,"['abundant', 'overvloedig', 'rijk', 'rijkelijk', 'weelderig', 'welig']"
respectabel,['loffelijk']
schunnig,"['belabberd', 'ellendig', 'gemeen', 'infaam', 'laaghartig', 'miserabel', 'obsceen', 'schamel', 'schuin', 'vuig']"
aurora,"['alba', 'alborada', 'amanecer', 'madrugada', 'albor', 'amanecida']"
bestendigheid,"['duurzaamheid', 'onwankelbaarheid', 'stabiliteit']"
onbestendig,"['onstandvastig', 'veranderlijk', 'wankelmoedig', 'wisselvallig']"
kleurecht,['kleurhoudend']
kleurenkaart,['kleurkaart']
kleurkaart,['kleurenkaart']
kleurschifting,['dispersie']
baring,['bevalling']
dienstbaarheid,"['onderdanigheid', 'onderworpenheid']"
onderworpenheid,"['dienstbaarheid', 'onderdanigheid']"
bijenkruid,"['citroenmelisse', 'melis', 'melisse']"
bijenstal,['bijenhal']
invalide,['gehandicapte']
consanguiniteit,['bloedverwantschap']
secessionisme,['separatisme']
middenoor,['trommelholte']
gevoelen,"['aanvoelen', 'voelen']"
bennoot,['behennoot']
klasbak,['klassebak']
waarschijnlijkheidsrekening,"['kansrekening', 'kansberekening']"
besturingstheorie,"['cybernetica', 'stuurkunde']"
aalt,"['aal', 'gier', 'mestvocht']"
mestvocht,"['aal', 'aalt', 'gier']"
Aal,"['Alida', 'Alie']"
Alida,"['Aal', 'Alie']"
Alie,"['Aal', 'Alida']"
actieturbine,['impulsturbine']
reactieturbine,['overdrukturbine']
cheeseburger,['kaasburger']
kaasburger,['cheeseburger']
paarseizoen,"['paartijd', 'bronsttijd']"
hemelrond,['hemelsfeer']
sperma-injectie,['inseminatie']
apenbroodboom,"['apenbrood', 'baobab']"
arrenslee,['ar']
tuinboon,"['labboon', 'paardenboon', 'veldboon']"
eendenkroos,['kroos']
na-ijverig,"['afgunstig', 'ijverzuchtig', 'jaloers', 'kiftig', 'wangunstig']"
moderatorhandeling,['moderatoractie']
overvleugelen,['uitmunten']
poetsvrouw,"['interieurverzorgster', 'kuisvrouw', 'poets']"
drie-eenheid,['triniteit']
Heidezee,['Honte']
kustgebergten,['kustgebergtes']
kustgebergtes,['kustgebergten']
kustvlakten,['kustvlaktes']
kustvlaktes,['kustvlakten']
Westerschelde,['Honte']
eurobiljet,['eurobankbiljet']
eurobankbiljet,['eurobiljet']
eurobankbiljetten,['eurobiljetten']
eurobankbiljetje,['eurobiljetje']
eurobankbiljetjes,['eurobiljetjes']
kernramp,"['nucleair', 'catastrofe']"
Gelderse IJssel,['IJssel']
nieuwsagentschap,"['persbureau', 'persagentschap', 'persdienst']"
persagentschap,"['persbureau', 'nieuwsagentschap', 'persdienst']"
Aa of Weerijs,['Aa']
zwet,['zwette']
werkstraf,['taakstraf']
straffeloos,"['ongestoord', 'ongestraft']"
strafmaatregel,['sanctie']
strafoplegging,['strafoefening']
rechtelijk,['juridisch']
roersel,"['aandoening', 'emotie']"
astrochemie,['kosmochemie']
grondtekst,['oertekst']
liedtekst,['songtekst']
songtekst,['liedtekst']
kiesvee,['stemvee']
stemvee,['kiesvee']
veehouder,['veeboer']
veehouderij,['veeteelt']
dodenkamp,['vernietigingskamp']
gevangenkamp,['gevangenenkamp']
kampsyndroom,['concentratiekampsyndroom']
metropool,"['hoofdstad', 'metropolis']"
poolstreek,['poolgebied']
oorsmeer,['oorwas']
bankactie,['bankaandeel']
eenmansactie,['soloactie']
inzamelingsactie,['inzamelactie']
kamikazeactie,['zelfmoordactie']
modelactie,['stiptheidsactie']
soloactie,['eenmansactie']
stiptheidsactie,['modelactie']
terughaalactie,['terugroepactie']
terugroepactie,['terughaalactie']
vergeldingsactie,['wraakactie']
vergelding,['retributie']
vergeldingsmaatregel,['represaille']
spore,['spoor']
sporenelement,['spoorelement']
mekken,['mekkeren']
voetspoor,"['afdruk', 'spoor']"
spoorbreedte,['spoorwijdte']
spoorelement,['sporenelement']
spoorstaaf,['rail']
spoorstaking,['spoorwegstaking']
stemschroef,['stemknop']
stemknop,['stemschroef']
bloedglucosespiegel,"['glycemie', 'bloedsuikerspiegel']"
grondwaterspiegel,['grondwaterstand']
nachtspiegel,"['po', 'kamerpot', 'piespot', 'pispot']"
oogspiegel,"['voorhoofdspiegel', 'oftalmoscoop']"
suikerspiegel,"['bloedglucosespiegel', 'bloedsuikerspiegel', 'glycemie']"
tripelspiegel,['hoekreflector']
bankconto's,['bankconti']
conto's,['conti']
matchen,['matches']
parenthesen,['parentheses']
parentheses,['parenthesen']
kwakkel,['canard']
spiegelneuron,['spiegelcel']
spiegeltest,['spiegelproef']
spiegelwoord,['omkeerwoord']
borstkind,['zuigeling']
peter,"['doopgetuige', 'doopheffer', 'peet', 'peetoom', 'peetvader']"
kinderarbeid,['kinderexploitatie']
kinderbewaarplaats,"['kinderdagverblijf', 'kinderopvang']"
kinderbint,['kinderbalk']
moerbint,['moerbalk']
kindergeneeskunde,['pediatrie']
kinderjaren,"['kindertijd', 'jeugd', 'kindsheid']"
kinderjuf,['kinderjuffrouw']
kilometerheffing,['kilometerprijs']
geestigheid,['kwinkslag']
akkerpaddenstoel,"['anijschampignon', 'weidechampignon']"
metropolis,"['hoofdstad', 'metropool', 'moederland']"
tussenpersoon,['intermediair']
verdubbelen,['dupliceren']
spijkerstof,['denim']
geloofwaardig,['aannemelijk']
gokkast,['gokautomaat']
gokspel,"['kansspel', 'hazardspel']"
keizerlijk,['imperiaal']
rammeling,['aframmeling']
verklappen,"['verbeuzelen', 'verbabbelen']"
smoes,"['dekmantel', 'excuus', 'pretext']"
smeergeld,['steekpenning']
huidsmeer,['talg']
schapensmeer,['lanoline']
schoensmeer,['schoenpoets']
smeerpoets,"['smeerpoes', 'viezerik', 'vuilak', 'smeerlap']"
smeerpoes,"['smeerpoets', 'viezerik', 'vuilak', 'smeerlap', 'smeerkees']"
krengerig,['krengig']
lulkoek,['kletskoek']
stewardess,['hostess']
stapelgek,['knettergek']
dolhuis,['gekkenhuis']
gekkennummer,['gekkengetal']
mesjogge,['mesjokke']
gekkentaal,['gekkenpraat']
gekkenzaad,"['huttentut', 'vlasdodder', 'deder', 'karmil']"
gekte,"['dwaasheid', 'waanzin', 'mafheid', 'leipheid']"
leerplan,['onderwijsleerplan']
genaken,['naderen']
brigades,['brigaden']
geradbraakt,"['afgemat', 'gaar', 'kapot']"
radii,['radiussen']
radiussen,['radii']
roeringen,['roerings']
roerommen,['roeroms']
roeroms,['roerommen']
roerselen,['roersels']
roersels,['roerselen']
spoorbreedten,['spoorbreedtes']
spoorbreedtes,['spoorbreedten']
strafkoloniën,['strafkolonies']
veeziekten,['veeziektes']
veeziektes,['veeziekten']
centrums,['centra']
pagadder,"['snaak', 'dreumes']"
denkpiste,"['denkspoor', 'hypothese', 'stelling']"
denkspoor,"['denkpiste', 'concept', 'voorstel']"
stroomrekening,"['elektriciteitsrekening', 'elektriciteitsfactuur']"
solden,"['opruiming', 'uitverkoop', 'koopjesperiode']"
omwentelingsvlak,['omwentelingsoppervlak']
potentiaalvlak,['equipotentiaalvlak']
veelvlak,"['polyeder', 'polyhedron']"
vlakbank,['schaafbank']
vlakgom,"['stuf', 'vlakgum', 'gum']"
hangplek,['hangplaats']
hangplaats,['hangplek']
aspergepunt,['aspergekop']
brandpunt,['convergentiepunt']
centerpunt,"['puntslag', 'centerpons']"
doelpunt,['goal']
drukkingspunt,['vormzwaartepunt']
knelpunt,"['flessenhals', 'bottleneck']"
metra,['metrums']
metrums,['metra']
startpunt,['aanvangspunt']
steunpunt,['oplegging']
twistpunt,['geschilpunt']
verzadigingspunt,['saturatiepunt']
verzadiging,['saturatie']
vluchtpunt,['verdwijnpunt']
voetpunt,['nadir']
stolpunt,['vriespunt']
chalcedoon,['chalcedon']
chalcedon,['chalcedoon']
puntboog,"['spitsboog', 'ogief']"
ogief,['kruisboog']
spitsboog,"['kruisboog', 'ogief']"
puntdiagram,"['correlatiediagram', 'puntenwolk', 'spreidingsdiagram']"
puntensysteem,['puntenstelsel']
puntenwolk,"['correlatiediagram', 'puntdiagram', 'spreidingsdiagram']"
puntgaaf,['loepzuiver']
puntslag,"['centerpons', 'centerpunt']"
wederik,"['vossenstaart', 'wilg']"
puntzeef,['chinois']
puntstuk,['wisselhart']
puntkokkel,['napslak']
kokkel,['kokhaan']
sluimerverbruik,['sluipverbruik']
theelicht,['waxinelichtje']
buitenlander,"['allochtoon', 'vreemdeling']"
theeschenkerij,"['theehuis', 'theetuin']"
theetuin,"['theehuis', 'theeschenkerij']"
bufen,['buufs']
cancelen,['annuleren']
cementen,['cementeren']
cité,"['bedrijfsdorp', 'fabrieksdorp', 'fabrieksnederzetting']"
exprestrein,['expres']
chillen,['relaxen']
miniatuurtrein,"['modeltrein', 'speelgoedtrein']"
modeltrein,"['miniatuurtrein', 'speelgoedtrein']"
passagierstrein,"['personentrein', 'reizigerstrein']"
reizigerstrein,"['personentrein', 'passagierstrein']"
domen,['dampen']
fascinen,['fascines']
fascines,['fascinen']
gastes,['gasten']
ordenen,"['rangschikken', 'opruimen']"
origine,"['afkomst', 'afstamming', 'herkomst', 'ontstaan', 'oorsprong']"
pacen,['gangmaken']
replica,"['facsimile', 'kopie', 'nabootsing']"
foefelen,"['knoeien', 'frauderen']"
sumo,['sumoworstelaar']
standaardelement,['normaalelement']
standaardmaat,['ijkmaat']
standaarduitvoering,['standaardmodel']
standaardwaarde,"['default', 'verstekwaarde']"
minestronesoep,['minestrone']
eenmalig,['uniek']
borstpomp,['borstkolf']
tandradpomp,['tandwielpomp']
tandwielpomp,['tandradpomp']
pompstation,['benzinestation']
hoofdpersoon,['protagonist']
manspersoon,"['gast', 'gozer', 'kerel', 'manmens', 'vent']"
personenwagen,['personenauto']
belbedrijf,['telefoonbedrijf']
belroos,"['wondroos', 'erysipelas']"
bellenkamer,['bellenvat']
bellenvat,['bellenkamer']
zuigerpomp,['pistonpomp']
scheurbuik,"['scorbutus', 'scorbuut']"
buikbreuk,['ingewandsbreuk']
buikloop,"['diarree', 'dunne', 'racekak', 'schijterij', 'spuitpoep']"
circulatiepomp,['circulator']
circulator,['circulatiepomp']
diafragmapomp,['membraanpomp']
kronkeldarm,['ileum']
darmbeweging,['darmperistaltiek']
darmenstelsel,['darmstelsel']
darmstelsel,['darmenstelsel']
darmpek,"['meconium', 'kinderpek']"
darmspoeling,['klysma']
darmworm,['lintworm']
deelgemeenteraad,['stadsdeelraad']
prelude,['voorspel']
preludium,"['prelude', 'voorspel']"
stadsdeelraad,"['deelraad', 'deelgemeenteraad']"
raadhuis,"['gemeentehuis', 'stadhuis']"
gemeenteraadslid,['raadslid']
raadsvrouw,['raadsvrouwe']
raadsvrouwe,['raadsvrouw']
entr'acte,"['interludium', 'intermezzo', 'tussenspel']"
interludium,"['intermezzo', 'tussenspel']"
adviseusen,['adviseuses']
estafetten,['estafettes']
estafettes,['estafetten']
klerenstandaarden,['klerenstandaards']
klerenstandaards,['klerenstandaarden']
muziekstandaarden,['muziekstandaards']
muziekstandaards,['muziekstandaarden']
oekazen,['oekazes']
oekazes,['oekazen']
preludia,['preludiums']
preludiums,['preludia']
soepgroenten,['soepgroentes']
soepgroentes,['soepgroenten']
tussenspel,"['interludium', 'intermezzo']"
theebladen,['theebladeren']
theebladeren,['theebladen']
raadzaam,['aanbevelenswaardig']
naspel,"['epiloog', 'postludium']"
ijssla,['ijsbergsla']
postludium,"['epiloog', 'naspel', 'nazang']"
notensla,"['mosterdkruid', 'raket', 'raketkruid', 'raketsla', 'roquette', 'rucola', 'rucolakers', 'rucula']"
raketsla,"['eruca', 'mosterdkruid', 'notensla', 'raket', 'raketkruid', 'roquette', 'rucola', 'rucolakers', 'rucula', 'zwaardherik']"
woordenstrijd,['woordenwisseling']
strijdbijl,"['tomahawk', 'oorlogsbijl']"
strijdmiddel,['wapen']
bergruimte,"['bewaarplaats', 'opslag', 'opslagplaats']"
Hausdorff-ruimte,['Hausdorffruimte']
hobbyruimte,['knutselruimte']
ruimteafval,"['ruimteschroot', 'ruimtepuin']"
ruimterace,['ruimtewedloop']
ruimtependel,"['ruimteveer', 'ruimtevliegtuig']"
ruimtebiologie,['exobiologie']
knutselruimte,['hobbyruimte']
gasbel,['bubbel']
nalatenschap,"['erfenis', 'erfdeel', 'erfgoed']"
kameraadschap,['vriendschap']
buurtschap,['gehucht']
gezantschap,['legatie']
Jodenster,['davidster']
kerstster,"['poinsettia', 'kerstroos', 'Bethlehem']"
sterkers,"['sterrenkers', 'bitterkers', 'cresson', 'hofkers', 'mosterdkers', 'tuinkers']"
plantengemeenschap,['fytocoenon']
gemeenschapsgevoel,"['solidariteit', 'gemeenschapszin']"
gemeenschapszin,"['solidariteit', 'gemeenschapsgevoel']"
omzichtigheid,"['behoedzaamheid', 'beleid', 'reserve', 'voorzichtigheid']"
haarverf,['haarkleurmiddel']
loodmenie,['menie']
menie,['loodmenie']
plakkaatverf,['gouache']
gouache,['plakkaatverf']
mastiekboom,"['mastiek', 'mastix', 'mastixboom']"
natriumsilicaat,"['natriummetasilicaat', 'waterglas']"
verfkrabber,['verfschraper']
verfschraper,['verfkrabber']
zielkundig,['psychologisch']
donderbaard,"['donderblad', 'huislook']"
huislook,"['donderbaard', 'donderblad']"
krentenbaard,['rozijnenbaard']
ringbaard,['henriquatre']
rozijnenbaard,['krentenbaard']
responsorium,['responsorie']
bloembodem,"['receptaculum', 'bloemas']"
identificatieplicht,['legitimatieplicht']
gebakbodem,['taartbodem']
taartbodem,['gebakbodem']
afladen,['lossen']
uitladen,['lossen']
agentes,['agenten']
bagageruimten,['bagageruimtes']
bagageruimtes,['bagageruimten']
bedrijfsruimten,['bedrijfsruimtes']
bedrijfsruimtes,['bedrijfsruimten']
begrotingsruimten,['begrotingsruimtes']
begrotingsruimtes,['begrotingsruimten']
bergruimten,['bergruimtes']
bergruimtes,['bergruimten']
expositieruimten,['expositieruimtes']
expositieruimtes,['expositieruimten']
fitnessruimten,['fitnessruimtes']
fitnessruimtes,['fitnessruimten']
hobbyruimten,['hobbyruimtes']
hobbyruimtes,['hobbyruimten']
innames,['innamen']
kantoorruimten,['kantoorruimtes']
kantoorruimtes,['kantoorruimten']
knutselruimten,['knutselruimtes']
knutselruimtes,['knutselruimten']
kruipruimten,['kruipruimtes']
kruipruimtes,['kruipruimten']
leefruimten,['leefruimtes']
leefruimtes,['leefruimten']
responsoria,['responsoriums']
responsoriums,['responsoria']
haantjesgedrag,"['machogedrag', 'hanengedrag']"
hanengedrag,"['machogedrag', 'haantjesgedrag']"
uitstelgedrag,['procrastinatie']
weggedrag,['rijgedrag']
kokospalm,"['kokosboom', 'klapperboom']"
natuurbehoud,['natuurbescherming']
nummerbehoud,['nummeroverdraagbaarheid']
behoudzucht,['conservatisme']
staatsterrorisme,['staatsterreur']
wolfskers,"['belladonna', 'doodkruid']"
blauwe bosbes,"['blauwbes', 'bosbes', 'trosbosbes', 'trosveenbes']"
fenegriek,['bokshoornklaver']
okra,"['gomba', 'gumbo', 'oker']"
tuinpeterselie,['peterselie']
peterseliewortel,['wortelpeterselie']
anijschampignon,"['akkerpaddenstoel', 'weidechampignon', 'akkerchampignon']"
esp,"['ratelpopulier', 'trilpopulier']"
kikkererwt,"['kekererwt', 'keker', 'garbanzo']"
hummus,['humus']
struikhei,"['heide', 'struikheide']"
wietteelt,['hennepteelt']
vogelmuur,['muur']
bergpapaja,['bergpapaya']
venusvliegenvanger,['venusvliegenval']
verhemelte,"['gehemelte', 'palatum']"
cherimoya,['chirimoya']
chirimoya,['cherimoya']
custardappel,['ossenhart']
hennepteelt,['wietteelt']
abaca,['vezelbanaan']
netelhennep,['hennepnetel']
hennepnetel,['netelhennep']
vlasvink,"['kneu', 'hennepvink', 'robijntje', 'kneuter']"
uitwissen,"['uitvegen', 'verwijderen']"
vrouwenschoentje,['venusschoentje']
vrouwenschoen,['damesschoen']
grote klaproos,"['klaproos', 'kollenbloem']"
grote pimpernel,['bloedkruid']
rood peperboompje,['peperboompje']
zomerhuisje,"['vakantiehuisje', 'recreatiewoning']"
onbetaalbaar,['onschatbaar']
ris,['rist']
grotetertstoonaard,"['majeurtoonaard', 'majeurtoonschaal', 'majeurtoonsoort', 'grotetertstoonladder', 'grotetertstoonschaal', 'grotetertstoonsoort']"
reukzin,"['reuk', 'reukvermogen']"
espenbladen,['espenbladeren']
espenbladeren,['espenbladen']
vijgenbladen,['vijgenbladeren']
vijgenbladeren,['vijgenbladen']
filet,['lendenstuk']
geweldsexplosie,['geweldexplosie']
gewone esdoorn,['esdoorn']
aagtappels,['aagtappelen']
droogkuis,['nieuwkuis']
affluenza,['rijkeluisziekte']
nieuwkuis,['droogkuis']
schaapsstal,['schapenstal']
paslood,['schietlood']
paswoord,"['wachtwoord', 'password']"
password,"['wachtwoord', 'paswoord']"
zijpe,['zijp']
hitlijst,['hitparade']
inconsistent,['onsamenhangend']
mondhygiëne,['mondverzorging']
kabelgracht,['kabelsleuf']
kabelsleuf,['kabelgracht']
autopsieën,['autopsies']
bootslieden,"['bootslui', 'bootsmannen']"
bootslui,"['bootslieden', 'bootsmannen']"
minstrelen,['minstreels']
neusholten,['neusholtes']
neusholtes,['neusholten']
pions,['pionnen']
smeerpoezen,['smeerpoesen']
statistici,['statisticussen']
stroomsterkten,['stroomsterktes']
stroomsterktes,['stroomsterkten']
tandtechnici,['tandtechnicussen']
yammen,['yams']
resumé,"['excerpt', 'samenvatting', 'synopsis', 'uittreksel']"
beroepsmisvorming,['beroepsdeformatie']
snapper,['bluefish']
destillaat,['distillaat']
casual,"['nonchalant', 'sportief']"
sidecar,"['zijspan', 'zijspanwagen']"
tweesprong,['vertakking']
landhuis,['buiten']
ondiepten,['ondieptes']
ondieptes,['ondiepten']
teruggeschrikt,['teruggeschrokken']
teruggeschrokken,['teruggeschrikt']
terugschrikte,['terugschrok']
terugschrikten,['terugschrokken']
terugschrok,['terugschrikte']
terugschrokken,['terugschrikten']
evenzeer,"['eveneens', 'evengoed', 'evenzo', 'insgelijks', 'ook', 'evenveel']"
zevenslaper,['relmuis']
relmuis,['zevenslaper']
eikelmuis,['tuinslaper']
tuinslaper,['eikelmuis']
hengelaars,['hengelaren']
offergave,['offer']
twistgesprek,"['redetwist', 'geschil', 'redestrijd']"
middenklasse,['middenstand']
attaque,"['beroerte', 'CVA', 'hersenbloeding', 'herseninfarct']"
tafelkleed,['tafellaken']
napperon,['dekservet']
toilettas,['toiletzak']
eerste paasdag,['paaszondag']
kakhuis,['privaat']
achenebbisj,['zielenpiet']
soutien,"['beha', 'bh', 'bustehouder']"
ancien,['oudgediende']
penetrante,"['agudo', 'intenso']"
evenzoveel,['evenveel']
rekkelijken,['remonstrant']
grenzeloos,['grensloos']
kwalmen,['walmen']
juchtleer,['juchtleder']
militante,['activista']
frequentatief,['iteratief']
beduimen,['beduimelen']
duimelen,['beduimelen']
huppen,['hippen']
kukkel,"['kus', 'kuk']"
keilderen,"['keilen', 'ketsen', 'kiskassen', 'stipstappen', 'zeilderen']"
sieperen,"['siepelen', 'sijpelen', 'sijperen', 'zijpelen']"
sijperen,"['siepelen', 'sieperen', 'sijpelen', 'zijpelen']"
vleieren,"['keilen', 'ketsen', 'kiskassen', 'stipstappen', 'zeilderen', 'vleien']"
zeilderen,"['keilen', 'keilderen', 'ketsen', 'kiskassen', 'stipstappen', 'vleien', 'vleieren', 'zeilen']"
officemes,"['keukenmesje', 'schilmesje']"
jobstijding,['onheilsboodschap']
samenspannen,['complotteren']
amygdala,['amandelkern']
geprikkeld,"['gecrispeerd', 'gramstorig', 'kriebelig', 'kortaf', 'aangebrand', 'pissig', 'misnoegd', 'wrevelig']"
uitvalbasis,['uitvalsbasis']
uitvalsbasis,['uitvalbasis']
mobile's,['mobiles']
afschrift,['kopie']
opgeleide,['professional']
voortgaand,"['progressief', 'voortschrijdend', 'toenemend']"
monocle,['oogglas']
binocle,['binoculair']
oogglas,['monocle']
knijpbril,['binocle']
pince-nez,['binocle']
cursief,['schuingedrukt']
brilmontuur,['montuur']
montuur,['vatting']
vatting,['montuur']
lasoog,['sneeuwblindheid']
sneeuwblindheid,['fotokeratitis']
burin,['buurvrouw']
Caelum,['Graveerstift']
Graveerstift,['Caelum']
stip,['stippel']
zotteklap,['gekkenpraat']
jobben,"['bijklussen', 'bijverdienen']"
holbeitel,['guts']
geldontwaarding,['inflatie']
muilpeer,"['oorvijg', 'oorveeg']"
zelfbesturend,['autonoom']
soxhlettoestel,['soxhletapparaat']
myristinezuur,['tetradecaanzuur']
soxhletapparaat,['soxhlettoestel']
laurinezuur,['dodecaanzuur']
miskleun,"['echec', 'misvatting', 'uitglijder']"
wegjaagde,['wegjoeg']
wegjaagden,['wegjoegen']
wegjoeg,['wegjaagde']
wegjoegen,['wegjaagden']
onbeschrijfelijk,['onbeschrijflijk']
